,0
"Ответственность , добросовестность (СК) (614_4)",1282.0
"Личные установки и ценности, мировоззрение (2043_4)",775.0
Дисциплинированность (СК) (593_4),773.0
Разработка рабочей конструкторской документации (5537_35),575.0
Знание компьютерных программ (3753_35),438.0
Разработка проектной документации (5541_35),409.0
Умение работать в САПР (5244_35),358.0
Выполнение конструктивных расчетов (5545_35),292.0
Коммуникабельность (СК) (617_4),216.0
"Саморазвитие, обучаемость (СК) (604_4)",207.0
Внимательность (СК) (536_4),187.0
Навыки трехмерного моделирования (5475_35),175.0
Конструкторское сопровождение опытного и серийного производства (5518_35),173.0
Разработка конструкторской документации (7077_10),171.0
Командность (СК) (1371_4),169.0
Знание ЕСКД (7062_10),160.0
Знание нормативной и методической документации (4566_35),126.0
Аккуратность (СК) (575_4),121.0
Чтение схем/чертежей (ОПТ) (3032_36),76.0
Кропотливость (СК) (623_4),63.0
Навык работы с офисными компьютерными программами (5249_35),60.0
Согласование конструкторской документации (5543_35),57.0
Подготовка чертежей по специальности или профилю работы (7181_10),54.0
Знания SCAD (5251_10),51.0
"Организаторские способности, лидерство (СК) (393_4)",50.0
Проверка проектной и конструкторской документации (5652_35),46.0
Стрессоустойчивость (СК) (601_4),42.0
Разработка технических заданий (5551_35),32.0
Английский язык (ЯС) (1918_32),22.0
Руководство конструкторским отделом (5674_35),14.0
Руководство проектными работами (6044_35),7.0
