,0
"Ответственность , добросовестность (СК) (614_4)",1436.0
Дисциплинированность (СК) (593_4),916.0
"Личные установки и ценности, мировоззрение (2043_4)",672.0
Аккуратность (СК) (575_4),288.0
Пунктуальность (СК) (612_4),267.0
Окрашивание поверхностей вручную и механизированным способом (1418_10),255.0
Высокая работоспособность (СК) (586_4),166.0
Коммуникабельность (СК) (617_4),161.0
Командность (СК) (1371_4),160.0
Внимательность (СК) (536_4),149.0
"Саморазвитие, обучаемость (СК) (604_4)",147.0
Трудолюбие (СК) (597_4),61.0
Инициативность (СК) (610_4),59.0
"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями (1423_10)",54.0
Ремонт штукатурки (357_10),42.0
Нравственность (СК) (622_4),41.0
Соблюдение правил охраны труда (ОПТ) (3790_36),38.0
Выполнение штукатурки (456_10),29.0
"Техника безопасности (бетон, арматура) (1607_10)",29.0
Выполнение ремонтных работ (ОПТ) (8285_36),18.0
