,0
"Ответственность , добросовестность (СК) (614_4)",107.0
"Личные установки и ценности, мировоззрение (2043_4)",73.0
Дисциплинированность (СК) (593_4),71.0
Аккуратность (СК) (575_4),69.0
Внимательность (СК) (536_4),34.0
Пунктуальность (СК) (612_4),26.0
Окрашивание поверхностей вручную и механизированным способом (1418_10),25.0
Трудолюбие (СК) (597_4),17.0
Нравственность (СК) (622_4),9.0
Коммуникабельность (СК) (617_4),9.0
Высокая работоспособность (СК) (586_4),8.0
"Техника безопасности (бетон, арматура) (1607_10)",8.0
Командность (СК) (1371_4),8.0
Выполнение ремонтных работ (ОПТ) (8285_36),8.0
"Саморазвитие, обучаемость (СК) (604_4)",6.0
Инициативность (СК) (610_4),5.0
Соблюдение правил охраны труда (ОПТ) (3790_36),3.0
Ремонт штукатурки (357_10),3.0
"Оклеивание поверхностей бумажными, виниловыми и текстильными обоями (1423_10)",1.0
Выполнение штукатурки (456_10),1.0
