,0
"Личные установки и ценности, мировоззрение (2043_4)",5047.0
"Ответственность , добросовестность (СК) (614_4)",4019.0
Коммуникабельность (СК) (617_4),3839.0
Работа с документами (Логистика) (3969_37),3553.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",3059.0
Стрессоустойчивость (СК) (601_4),2950.0
Внимательность (СК) (536_4),2273.0
Знание пакета MS OFFICE (Логистика) (4199_37),1933.0
Организация перевозок (Логистика) (3802_37),1766.0
Заключение договоров (3483_37),1745.0
Целеустремленность (СК) (588_4),1681.0
"Саморазвитие, обучаемость (СК) (604_4)",1637.0
Грамотность (СК) (1368_4),1373.0
Ведение переговоров (Логистика) (3689_37),1285.0
Знания.Программы.Офисное ПО/ПК и оргтехника.Логистика (4064_37),949.0
Пунктуальность (СК) (612_4),891.0
"Организаторские способности, лидерство (СК) (393_4)",713.0
Действия.Контроль транспорта.Логистика (4822_37),682.0
Английский язык (ЯС) (1918_32),628.0
Поиск перевозчиков (3487_37),619.0
Таможенное оформление (признаки требований) (7516_36),386.0
Выполнение поручений руководителя (ОПТ) (3036_36),242.0
