,0
"Ответственность , добросовестность (СК) (614_4)",17937.0
"Личные установки и ценности, мировоззрение (2043_4)",15610.0
Дисциплинированность (СК) (593_4),12459.0
Аккуратность (СК) (575_4),9827.0
"Приготовление  блюд, заготовок и полуфабрикатов (2676_9)",5673.0
"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)",5364.0
Командность (СК) (1371_4),5350.0
"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",4996.0
"Саморазвитие, обучаемость (СК) (604_4)",4625.0
"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",4395.0
Коммуникабельность (СК) (617_4),4132.0
Приготовление хлебобулочных изделий (3317_9),3533.0
Внимательность (СК) (536_4),3220.0
Приготовление различных полуфабрикатов (3301_9),2664.0
Доброжелательность (СК) (1126_4),1975.0
"Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",1496.0
Склонность к здоровому образу жизни (СК) (1662_4),1405.0
"Организаторские способности, лидерство (СК) (393_4)",327.0
