,0
"Личные установки и ценности, мировоззрение (2043_4)",26906.0
"Ответственность , добросовестность (СК) (614_4)",17761.0
Аккуратность (СК) (575_4),17150.0
"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",12554.0
Дисциплинированность (СК) (593_4),12064.0
"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",10950.0
Командность (СК) (1371_4),9576.0
"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)",9421.0
"Приготовление  блюд, заготовок и полуфабрикатов (2676_9)",8897.0
"Саморазвитие, обучаемость (СК) (604_4)",5852.0
Приготовление различных полуфабрикатов (3301_9),5016.0
Коммуникабельность (СК) (617_4),3778.0
"Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",3219.0
Внимательность (СК) (536_4),3124.0
"Организаторские способности, лидерство (СК) (393_4)",2382.0
Приготовление хлебобулочных изделий (3317_9),2237.0
Доброжелательность (СК) (1126_4),2084.0
Склонность к здоровому образу жизни (СК) (1662_4),493.0
