,0
"Ответственность , добросовестность (СК) (614_4)",14414.0
"Личные установки и ценности, мировоззрение (2043_4)",13631.0
Дисциплинированность (СК) (593_4),9971.0
Аккуратность (СК) (575_4),7571.0
"Приготовление  блюд, заготовок и полуфабрикатов (2676_9)",5623.0
"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",5539.0
"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",4960.0
Командность (СК) (1371_4),4598.0
"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)",4437.0
"Саморазвитие, обучаемость (СК) (604_4)",2950.0
Приготовление различных полуфабрикатов (3301_9),2142.0
Коммуникабельность (СК) (617_4),2087.0
Внимательность (СК) (536_4),1995.0
Приготовление хлебобулочных изделий (3317_9),1795.0
"Организаторские способности, лидерство (СК) (393_4)",1040.0
Склонность к здоровому образу жизни (СК) (1662_4),799.0
"Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",776.0
Доброжелательность (СК) (1126_4),699.0
