,0
"Ответственность , добросовестность (СК) (614_4)",24038.0
Дисциплинированность (СК) (593_4),17453.0
"Личные установки и ценности, мировоззрение (2043_4)",14801.0
Аккуратность (СК) (575_4),7181.0
"Приготовление  блюд, заготовок и полуфабрикатов (2676_9)",6933.0
Командность (СК) (1371_4),5839.0
"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",5496.0
"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)",4816.0
"Саморазвитие, обучаемость (СК) (604_4)",3864.0
Коммуникабельность (СК) (617_4),3857.0
Приготовление хлебобулочных изделий (3317_9),2849.0
"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",2750.0
Внимательность (СК) (536_4),2700.0
Склонность к здоровому образу жизни (СК) (1662_4),2353.0
Приготовление различных полуфабрикатов (3301_9),2097.0
Доброжелательность (СК) (1126_4),771.0
"Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",300.0
"Организаторские способности, лидерство (СК) (393_4)",271.0
