,0
"Личные установки и ценности, мировоззрение (2043_4)",291.0
Дисциплинированность (СК) (593_4),272.0
"Приготовление  блюд, заготовок и полуфабрикатов (2676_9)",253.0
"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)",239.0
"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",232.0
"Ответственность , добросовестность (СК) (614_4)",232.0
Аккуратность (СК) (575_4),205.0
"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",143.0
Доброжелательность (СК) (1126_4),77.0
"Организаторские способности, лидерство (СК) (393_4)",77.0
Командность (СК) (1371_4),63.0
Коммуникабельность (СК) (617_4),56.0
Приготовление хлебобулочных изделий (3317_9),42.0
"Саморазвитие, обучаемость (СК) (604_4)",15.0
Приготовление различных полуфабрикатов (3301_9),13.0
Внимательность (СК) (536_4),11.0
Склонность к здоровому образу жизни (СК) (1662_4),0.0
"Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",0.0
