,0
"Личные установки и ценности, мировоззрение (2043_4)",6250.0
"Ответственность , добросовестность (СК) (614_4)",4889.0
Аккуратность (СК) (575_4),3564.0
Дисциплинированность (СК) (593_4),3468.0
"Контроль качества сырья, его хранения и приготовления блюд (2724_9)",3074.0
"Соблюдение требований охраны труда, санитарии и гигиены, пожарной безопасности, правил внутреннего трудового распорядка, других правил и норм (690_9)",2596.0
"Приготовление  блюд, заготовок и полуфабрикатов (2676_9)",2433.0
"Участие в процессе приготовления заказов, блюд (сфера питания) (694_9)",2209.0
Командность (СК) (1371_4),1826.0
Приготовление различных полуфабрикатов (3301_9),1503.0
"Саморазвитие, обучаемость (СК) (604_4)",1202.0
"Оформление витрин предприятия питания, предпродажная подготовка и выкладка товара, оформление ценников (3007_9)",935.0
Коммуникабельность (СК) (617_4),869.0
Внимательность (СК) (536_4),855.0
Приготовление хлебобулочных изделий (3317_9),691.0
"Организаторские способности, лидерство (СК) (393_4)",615.0
Доброжелательность (СК) (1126_4),417.0
Склонность к здоровому образу жизни (СК) (1662_4),173.0
