,0
"Ответственность , добросовестность (СК) (614_4)",1012.0
"Личные установки и ценности, мировоззрение (2043_4)",672.0
Дисциплинированность (СК) (593_4),650.0
ЖКХа общие фразы (2155_29),421.0
ЖКХа техническое обслуживание электротехнического оборудования (2792_29),405.0
ЖКХа ремонт электрооборудования (2558_29),368.0
Выполнение ремонтных работ (ОПТ) (8285_36),335.0
Пунктуальность (СК) (612_4),139.0
ЖКХ общепрофессиональные знания по электрике (2153_29),123.0
ЖКХа техническое обслуживание электрической части (2669_29),115.0
Аккуратность (СК) (575_4),103.0
ЖКХа монтаж электро оборудования (2503_29),101.0
ЖКХа Умение читать электрические схемы (3681_29),95.0
ЖКХа общие фразы по обслуживанию и ремонту узлов/оборудования (3803_29),95.0
ЖКХа Контроль за работой оборудования (3901_29),85.0
"ЖКХа Сборка, обслуживание и ремонт узлов электрических сетей и оборудования (2151_29)",83.0
"ЖКХа Заземление и зануление, проверка изоляции (2658_29)",78.0
Внимательность (СК) (536_4),71.0
ЖКХа Техническое обслуживание электрических машин (4101_29),68.0
Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),66.0
"ЖКХа монтаж, ремонт и обслуживание  электрических сетей и оборудования (2150_29)",61.0
