,0
"Личные установки и ценности, мировоззрение (2043_4)",2163.0
Коммуникабельность (СК) (617_4),1844.0
Целеустремленность (СК) (588_4),1163.0
"Саморазвитие, обучаемость (СК) (604_4)",1149.0
Работа с клиентами (3966_37),1002.0
"Ответственность , добросовестность (СК) (614_4)",913.0
Ведение переговоров (Логистика) (3689_37),741.0
Грамотность (СК) (1368_4),716.0
Заключение договоров (3483_37),611.0
Нравственность (СК) (622_4),599.0
Сопровождение сделок (Логистика) (5266_37),568.0
Высокая работоспособность (СК) (586_4),462.0
Активность (СК) (576_4),427.0
Стрессоустойчивость (СК) (601_4),338.0
Командность (СК) (1371_4),324.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",319.0
Дисциплинированность (СК) (593_4),287.0
Инициативность (СК) (610_4),227.0
Пунктуальность (СК) (612_4),225.0
Уверенность (СК) (591_4),220.0
Работа с документами (Логистика) (3969_37),213.0
Ведение деловой переписки (4590_37),187.0
Трудолюбие (СК) (597_4),181.0
Доброжелательность (СК) (1126_4),179.0
"Организаторские способности, лидерство (СК) (393_4)",162.0
Работа в CRM-системе (Логистика) (7742_37),117.0
Знания.Программы.Офисное ПО/ПК и оргтехника.Логистика (4064_37),96.0
Знание пакета MS OFFICE (Логистика) (4199_37),90.0
Амбициозность (СК) (1367_4),86.0
Организация показов/просмотров (Риэлтор) (7978_37),69.0
Самостоятельность (СК) (603_4),52.0
Навыки продаж (Логистика) (7811_37),51.0
Презентация недвижимости (Риэлтор) (7806_37),24.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),16.0
Обучение рынку недвижимости (Риэлтор) (8329_37),1.0
