,0
"Ответственность , добросовестность (СК) (614_4)",871.0
Дисциплинированность (СК) (593_4),586.0
"Личные установки и ценности, мировоззрение (2043_4)",355.0
Высокая работоспособность (СК) (586_4),181.0
Аккуратность (СК) (575_4),167.0
Формирование железобетонных изделий и конструкций (4318_35),160.0
Формовка (в общем) (4324_35),138.0
"Саморазвитие, обучаемость (СК) (604_4)",129.0
Командность (СК) (1371_4),125.0
Коммуникабельность (СК) (617_4),123.0
Внимательность (СК) (536_4),119.0
Склонность к здоровому образу жизни (СК) (1662_4),110.0
Пунктуальность (СК) (612_4),83.0
Укладка в форму арматурных сеток и каркасов (4320_35),59.0
Трудолюбие (СК) (597_4),59.0
Сборка литейных форм (4433_35),42.0
Формовка изделий из композитных материалов (4325_35),38.0
Изготовление форм (4446_35),37.0
Расформовка изделия (4319_35),32.0
Формовка литейная ручная (4329_35),28.0
Чтение схем/чертежей (ОПТ) (3032_36),25.0
Набивка и трамбовка форм (4429_35),22.0
Установка и проверка стержней (4432_35),19.0
Формовка литейная машинная (4330_35),19.0
Укладка бетонной смеси (4443_35),18.0
Изготовление кондитерских изделий (4237_35),18.0
Формовка в опоках (4334_35),5.0
Сборка несложных узлов и конструкций (3923_35),2.0
