,0
"Личные установки и ценности, мировоззрение (2043_4)",4632.0
"Ответственность , добросовестность (СК) (614_4)",3767.0
Выполнение поручений руководителя (ОПТ) (3036_36),3632.0
Коммуникабельность (СК) (617_4),3399.0
Грамотность (СК) (1368_4),3176.0
Дисциплинированность (СК) (593_4),2938.0
"Выполнение поставленных задач, приказов, распоряжений и поручений руководителя (1994_33)",2935.0
Владение ПК и оргтехникой (2686_33),2518.0
Внимательность (СК) (536_4),2444.0
Ведение делопроизводства (2047_33),2271.0
"Знание ПК, различных операционных систем, офисных программ (2286_33)",2050.0
Стрессоустойчивость (СК) (601_4),1993.0
Пунктуальность (СК) (612_4),1845.0
Ведение делопроизводства (2455_33),1672.0
Аккуратность (СК) (575_4),1656.0
"Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)",1652.0
Доброжелательность (СК) (1126_4),1619.0
Английский язык (ЯС) (1918_32),1052.0
"Работа с входящей и исходящей корреспонденцией: отправка, доставка (3597_33)",1036.0
"Организаторские способности, лидерство (СК) (393_4)",926.0
"Саморазвитие, обучаемость (СК) (604_4)",925.0
"Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",889.0
"Работа с документами: подготовка, прием/отправка, печать, сканирование (1976_33)",865.0
"Обеспечение и контроль исполнения поручений руководителя, сроков выполнения указаний/ распоряжений/ поручений и приказов (2251_33)",523.0
Командность (СК) (1371_4),514.0
