,0
"Личные установки и ценности, мировоззрение (2043_4)",922.0
(крановщик) Управление автомобильным краном (5200_30),440.0
(АГП) Обслуживание и ремонт (3691_30),371.0
(стропальщик) Работы по погрузке выгрузке (обобщенные) (1941_30),367.0
"Ответственность , добросовестность (СК) (614_4)",349.0
(крановщик) Выполнять погрузочно-разгрузочные работы (5355_30),198.0
Аккуратность (СК) (575_4),169.0
(крановщик) Работа на кране (4417_30),167.0
Дисциплинированность (СК) (593_4),145.0
"(крановщик) (Проходная) Управление грузоподъемными механизмами, кранами, и специальными погрузочными машинами (4416_30)",141.0
(АГП) Выявление и устранение неисправностей (4337_30),133.0
(крановщик) Погрузка-разгрузка (4421_30),131.0
(крановщик) Управление автомобильным краном 25-60т (5201_30),116.0
(крановщик) автокран сортировка (5219_30),115.0
(крановщик) Техническое обслуживание и ремонт грузоподъемного механизма (5414_30),115.0
Высокая работоспособность (СК) (586_4),104.0
(крановщик) Эксплуатация мостовых кранов (4866_30),103.0
(крановщик) Управление мостовыми кранами (5203_30),77.0
"(крановщик) Эксплуатация пневмоколесных, гусеничных кранов (5011_30)",71.0
(крановщик) Неоднородные группы разбор (5302_30),59.0
(крановщик) Выявление и устранение неисправностей обслуживаемых автокранов грузоподъемных механизмов машин (4829_30),47.0
(крановщик) Управление пневмоколесными кранами (5209_30),46.0
(крановщик) Регулирование грузоподъемных механизмов и погрузочных устройств (5390_30),46.0
(крановщик) Эксплуатация автомобильного крана (5009_30),43.0
(крановщик) Знание устройства и конструктивных особенностей ГПМ (4831_30),38.0
Коммуникабельность (СК) (617_4),35.0
"(крановщик) Осмотр, обслуживание креплений, и регулировка механизмов (5388_30)",34.0
Командность (СК) (1371_4),31.0
(крановщик) Подготовка крана (4419_30),28.0
(крановщик) Перемещение различных грузов (5331_30),18.0
Склонность к здоровому образу жизни (СК) (1662_4),12.0
(крановщик) Управление механизмами крана (5226_30),12.0
(крановщик) Управление шлюзовыми кранами (5211_30),5.0
