,0
"Личные установки и ценности, мировоззрение (2043_4)",30.0
"Ответственность , добросовестность (СК) (614_4)",30.0
Выполнение штукатурки (456_10),19.0
Дисциплинированность (СК) (593_4),16.0
Аккуратность (СК) (575_4),12.0
Высокая работоспособность (СК) (586_4),11.0
Штукатурка (713_10),7.0
Командность (СК) (1371_4),6.0
Ремонт штукатурки (357_10),6.0
Коммуникабельность (СК) (617_4),5.0
Нравственность (СК) (622_4),4.0
Укладка плитки (250_10),2.0
Пунктуальность (СК) (612_4),1.0
Приготовление штукатурных растворов и смесей (448_10),1.0
Трудолюбие (СК) (597_4),1.0
Выполнение ремонтных работ (ОПТ) (8285_36),0.0
