,0
"Личные установки и ценности, мировоззрение (2043_4)",337.0
"Ответственность , добросовестность (СК) (614_4)",121.0
Дисциплинированность (СК) (593_4),84.0
Высокая работоспособность (СК) (586_4),77.0
Аккуратность (СК) (575_4),36.0
Нравственность (СК) (622_4),33.0
Выполнение штукатурки (456_10),33.0
Командность (СК) (1371_4),26.0
Штукатурка (713_10),26.0
Укладка плитки (250_10),25.0
Пунктуальность (СК) (612_4),13.0
Ремонт штукатурки (357_10),10.0
Трудолюбие (СК) (597_4),7.0
Приготовление штукатурных растворов и смесей (448_10),6.0
Коммуникабельность (СК) (617_4),5.0
Выполнение ремонтных работ (ОПТ) (8285_36),3.0
