,0
"Ответственность , добросовестность (СК) (614_4)",1168.0
Дисциплинированность (СК) (593_4),830.0
"Личные установки и ценности, мировоззрение (2043_4)",466.0
Командность (СК) (1371_4),212.0
Ремонт штукатурки (357_10),185.0
Пунктуальность (СК) (612_4),182.0
Коммуникабельность (СК) (617_4),143.0
Приготовление штукатурных растворов и смесей (448_10),137.0
Высокая работоспособность (СК) (586_4),121.0
Аккуратность (СК) (575_4),111.0
Трудолюбие (СК) (597_4),83.0
Штукатурка (713_10),75.0
Выполнение штукатурки (456_10),75.0
Выполнение ремонтных работ (ОПТ) (8285_36),45.0
Нравственность (СК) (622_4),28.0
Укладка плитки (250_10),23.0
