,0
"Ответственность , добросовестность (СК) (614_4)",1115.0
Дисциплинированность (СК) (593_4),752.0
"Личные установки и ценности, мировоззрение (2043_4)",715.0
Аккуратность (СК) (575_4),405.0
Пунктуальность (СК) (612_4),230.0
Штукатурка (713_10),197.0
Укладка плитки (250_10),178.0
Коммуникабельность (СК) (617_4),173.0
Высокая работоспособность (СК) (586_4),163.0
Выполнение ремонтных работ (ОПТ) (8285_36),132.0
Командность (СК) (1371_4),124.0
Трудолюбие (СК) (597_4),121.0
Нравственность (СК) (622_4),120.0
Ремонт штукатурки (357_10),92.0
Выполнение штукатурки (456_10),84.0
Приготовление штукатурных растворов и смесей (448_10),66.0
