,0
"Личные установки и ценности, мировоззрение (2043_4)",149.0
"Ответственность , добросовестность (СК) (614_4)",83.0
Дисциплинированность (СК) (593_4),55.0
Высокая работоспособность (СК) (586_4),35.0
Штукатурка (713_10),24.0
Командность (СК) (1371_4),18.0
Аккуратность (СК) (575_4),17.0
Нравственность (СК) (622_4),17.0
Ремонт штукатурки (357_10),17.0
Укладка плитки (250_10),15.0
Пунктуальность (СК) (612_4),10.0
Коммуникабельность (СК) (617_4),4.0
Приготовление штукатурных растворов и смесей (448_10),4.0
Выполнение штукатурки (456_10),3.0
Трудолюбие (СК) (597_4),3.0
Выполнение ремонтных работ (ОПТ) (8285_36),3.0
