,0
"Ответственность , добросовестность (СК) (614_4)",1095.0
Дисциплинированность (СК) (593_4),731.0
"Личные установки и ценности, мировоззрение (2043_4)",710.0
Штукатурка (713_10),227.0
Пунктуальность (СК) (612_4),186.0
Аккуратность (СК) (575_4),185.0
Ремонт штукатурки (357_10),147.0
Приготовление штукатурных растворов и смесей (448_10),133.0
Высокая работоспособность (СК) (586_4),127.0
Командность (СК) (1371_4),119.0
Коммуникабельность (СК) (617_4),93.0
Выполнение штукатурки (456_10),70.0
Трудолюбие (СК) (597_4),66.0
Укладка плитки (250_10),61.0
Нравственность (СК) (622_4),55.0
Выполнение ремонтных работ (ОПТ) (8285_36),45.0
