,0
"Ответственность , добросовестность (СК) (614_4)",1222.0
Дисциплинированность (СК) (593_4),796.0
Коммуникабельность (СК) (617_4),584.0
"Личные установки и ценности, мировоззрение (2043_4)",502.0
Командность (СК) (1371_4),192.0
"Определение объема и форм социальной помощи, методов и технологий социальной работы (407_1)",145.0
"Саморазвитие, обучаемость (СК) (604_4)",128.0
Предоставление социальных услуг (183_1),119.0
Работа с информацией (356_1),76.0
Внимательность (СК) (536_4),60.0
Содействие в консультировании по вопросам социальной защиты (277_1),22.0
Грамотность (СК) (1368_4),15.0
