,0
"Личные установки и ценности, мировоззрение (2043_4)",170.0
"Ответственность , добросовестность (СК) (614_4)",126.0
Коммуникабельность (СК) (617_4),80.0
"Организаторские способности, лидерство (СК) (393_4)",78.0
ЖКХи обеспечение документооборота (2902_29),67.0
ЖКХи  организация эксплуатации оборудования/систем/сетей (2892_29),66.0
"Саморазвитие, обучаемость (СК) (604_4)",64.0
Дисциплинированность (СК) (593_4),59.0
Выполнение ремонтных работ (ОПТ) (8285_36),53.0
"ЖКХ Подготовка данных, составление и ведение отчетности (2905_29)",46.0
ХКХи Организация и ведение установленных форм учета (3716_29),45.0
ЖКХи Обеспечение планирования (3686_29),44.0
ЖКХи Взаимодействие (3919_29),40.0
Внимательность (СК) (536_4),36.0
ЖКХ работа с проектной документацией (2903_29),33.0
ЖКХи пользователь ПК (2898_29),31.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",30.0
ХКХ Работа с заявками на ТМЦ (3707_29),29.0
Стрессоустойчивость (СК) (601_4),28.0
Командность (СК) (1371_4),27.0
Чтение схем/чертежей (ОПТ) (3032_36),26.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),26.0
ХКХи Техническая консультация (3714_29),22.0
Пунктуальность (СК) (612_4),22.0
ХКХ Работа с договорами (3684_29),21.0
ХКХи проведение профилактических работ (3768_29),20.0
Целеустремленность (СК) (588_4),15.0
Английский язык (ЯС) (1918_32),11.0
ХКХ бюджетирование (3683_29),10.0
Инициативность (СК) (610_4),10.0
Аккуратность (СК) (575_4),9.0
Выполнение монтажных/демонтажных работ (ОПТ) (8301_36),6.0
ЖКХи  организация и проведение тендеров (3736_29),5.0
