,0
"Ответственность , добросовестность (СК) (614_4)",552.0
Дисциплинированность (СК) (593_4),329.0
"Личные установки и ценности, мировоззрение (2043_4)",203.0
Укладка/заливка бетонной смеси при возведении простых конструкций (249_10),139.0
Командность (СК) (1371_4),90.0
Пунктуальность (СК) (612_4),75.0
Коммуникабельность (СК) (617_4),58.0
Высокая работоспособность (СК) (586_4),51.0
Склонность к здоровому образу жизни (СК) (1662_4),38.0
Аккуратность (СК) (575_4),34.0
Внимательность (СК) (536_4),28.0
Трудолюбие (СК) (597_4),22.0
Монтаж/установка опалубки (305_10),21.0
Чтение схем/чертежей (ОПТ) (3032_36),20.0
"Самоорганизация, отношение себе  (СК) (1629_4)",12.0
