,0
"Ответственность , добросовестность (СК) (614_4)",631.0
Дисциплинированность (СК) (593_4),373.0
Укладка/заливка бетонной смеси при возведении простых конструкций (249_10),197.0
"Личные установки и ценности, мировоззрение (2043_4)",195.0
Пунктуальность (СК) (612_4),71.0
Склонность к здоровому образу жизни (СК) (1662_4),70.0
Коммуникабельность (СК) (617_4),64.0
Командность (СК) (1371_4),59.0
Высокая работоспособность (СК) (586_4),58.0
Внимательность (СК) (536_4),29.0
Чтение схем/чертежей (ОПТ) (3032_36),26.0
Аккуратность (СК) (575_4),22.0
Трудолюбие (СК) (597_4),21.0
Монтаж/установка опалубки (305_10),17.0
"Самоорганизация, отношение себе  (СК) (1629_4)",10.0
