,0
"Личные установки и ценности, мировоззрение (2043_4)",2506.0
Коммуникабельность (СК) (617_4),1851.0
"Ответственность , добросовестность (СК) (614_4)",1745.0
"Ведение расчетно-кассовых операций и кассовой документации, работа с кассой (2057_33)",1275.0
Ведение записи клиентов с распределением нагрузки на специалистов (2242_33),1247.0
Пунктуальность (СК) (612_4),1209.0
Стрессоустойчивость (СК) (601_4),1202.0
Информирование и консультирование клиентов/заказчиков (2498_33),1133.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",1037.0
Аккуратность (СК) (575_4),1025.0
Доброжелательность (СК) (1126_4),997.0
Грамотность (СК) (1368_4),958.0
"Консультирование клиентов/покупателей по ассортименту, продукции, товарам, услугам (2970_33)",890.0
"Саморазвитие, обучаемость (СК) (604_4)",835.0
"Организаторские способности, лидерство (СК) (393_4)",727.0
Внимательность (СК) (536_4),679.0
Прием посетителей (1971_33),679.0
"Многозадачность, интенсивность (СК) (627_4)",629.0
Дисциплинированность (СК) (593_4),576.0
"Координация деятельности офиса, руководства и сотрудников (3352_33)",568.0
Командность (СК) (1371_4),556.0
"Знание ПК, различных операционных систем, офисных программ (2286_33)",538.0
"Ведение базы данных клиентов, CRM (2472_33)",536.0
Вежливость (СК) (581_4),484.0
Активность (СК) (576_4),434.0
Ведение отчетности и разработка регламентов (2239_33),338.0
Целеустремленность (СК) (588_4),301.0
"Организация и обеспечение эффективного обслуживания покупателей: координация процессов обслуживания покупателей, контроль и повышение качества (2195_33)",260.0
Английский язык (ЯС) (1918_32),183.0
"Обеспечение выполнения планов, достижения показателей, роста KPI-показателей (2204_33)",109.0
