,0
"Личные установки и ценности, мировоззрение (2043_4)",2719.0
"Ответственность , добросовестность (СК) (614_4)",1405.0
Токарные работы (3473_35),1334.0
Чтение схем/чертежей (ОПТ) (3032_36),1218.0
Внимательность (СК) (536_4),1152.0
Аккуратность (СК) (575_4),1075.0
Работа на станках 16к20 (3524_35),931.0
Высокая работоспособность (СК) (586_4),734.0
Работа на станках ДИП (3523_35),632.0
Доводочные операции (3452_35),476.0
Нарезание резьбы (3451_35),421.0
Выполнение расточки отверстий (3449_35),357.0
Фрезерование (3469_35),336.0
Использование контрольно-измерительных инструментов (3479_35),313.0
Подготовка станков к работе (3512_35),262.0
Кропотливость (СК) (623_4),220.0
Работа на токарно-расточных станках (3560_35),218.0
Дисциплинированность (СК) (593_4),174.0
Работы на токарно-карусельных станках (3557_35),144.0
Токарная обработка крупногабаритных деталей (3475_35),143.0
Коммуникабельность (СК) (617_4),60.0
"Саморазвитие, обучаемость (СК) (604_4)",49.0
Работа на станках с ЧПУ (3542_35),46.0
Технология механообработки (3506_35),27.0
Нравственность (СК) (622_4),25.0
Трудолюбие (СК) (597_4),13.0
Соблюдение правил охраны труда (ОПТ) (3790_36),7.0
