,0
"Ответственность , добросовестность (СК) (614_4)",1271.0
Токарные работы (3473_35),1266.0
"Личные установки и ценности, мировоззрение (2043_4)",1117.0
Чтение схем/чертежей (ОПТ) (3032_36),910.0
Дисциплинированность (СК) (593_4),905.0
Доводочные операции (3452_35),516.0
Нарезание резьбы (3451_35),347.0
Кропотливость (СК) (623_4),280.0
Выполнение расточки отверстий (3449_35),272.0
Токарная обработка крупногабаритных деталей (3475_35),260.0
Работа на станках 16к20 (3524_35),260.0
Внимательность (СК) (536_4),233.0
Аккуратность (СК) (575_4),225.0
Использование контрольно-измерительных инструментов (3479_35),212.0
Коммуникабельность (СК) (617_4),205.0
Подготовка станков к работе (3512_35),196.0
Работа на станках ДИП (3523_35),189.0
Высокая работоспособность (СК) (586_4),135.0
Фрезерование (3469_35),127.0
"Саморазвитие, обучаемость (СК) (604_4)",117.0
Работа на токарно-расточных станках (3560_35),101.0
Технология механообработки (3506_35),84.0
Трудолюбие (СК) (597_4),67.0
Соблюдение правил охраны труда (ОПТ) (3790_36),53.0
Нравственность (СК) (622_4),49.0
Работа на станках с ЧПУ (3542_35),46.0
Работы на токарно-карусельных станках (3557_35),43.0
