,0
"Ответственность , добросовестность (СК) (614_4)",1083.0
Токарные работы (3473_35),760.0
Дисциплинированность (СК) (593_4),739.0
"Личные установки и ценности, мировоззрение (2043_4)",681.0
Чтение схем/чертежей (ОПТ) (3032_36),347.0
Доводочные операции (3452_35),303.0
Внимательность (СК) (536_4),176.0
Аккуратность (СК) (575_4),150.0
Кропотливость (СК) (623_4),133.0
Работа на станках 16к20 (3524_35),132.0
Нарезание резьбы (3451_35),123.0
Токарная обработка крупногабаритных деталей (3475_35),115.0
Подготовка станков к работе (3512_35),109.0
"Саморазвитие, обучаемость (СК) (604_4)",99.0
Использование контрольно-измерительных инструментов (3479_35),98.0
Выполнение расточки отверстий (3449_35),97.0
Фрезерование (3469_35),90.0
Коммуникабельность (СК) (617_4),68.0
Работа на станках ДИП (3523_35),66.0
Высокая работоспособность (СК) (586_4),59.0
Соблюдение правил охраны труда (ОПТ) (3790_36),38.0
Работа на токарно-расточных станках (3560_35),32.0
Трудолюбие (СК) (597_4),29.0
Работа на станках с ЧПУ (3542_35),22.0
Нравственность (СК) (622_4),21.0
Технология механообработки (3506_35),19.0
Работы на токарно-карусельных станках (3557_35),17.0
