,0
"Личные установки и ценности, мировоззрение (2043_4)",1992.0
Чтение схем/чертежей (ОПТ) (3032_36),1307.0
Работа на станках 16к20 (3524_35),1136.0
Токарные работы (3473_35),1026.0
Работа на станках ДИП (3523_35),607.0
Использование контрольно-измерительных инструментов (3479_35),375.0
Выполнение расточки отверстий (3449_35),316.0
Доводочные операции (3452_35),305.0
"Ответственность , добросовестность (СК) (614_4)",290.0
Токарная обработка крупногабаритных деталей (3475_35),256.0
Нарезание резьбы (3451_35),245.0
Кропотливость (СК) (623_4),243.0
Фрезерование (3469_35),175.0
Работа на токарно-расточных станках (3560_35),174.0
Работы на токарно-карусельных станках (3557_35),141.0
Дисциплинированность (СК) (593_4),137.0
Подготовка станков к работе (3512_35),93.0
Высокая работоспособность (СК) (586_4),81.0
Внимательность (СК) (536_4),58.0
"Саморазвитие, обучаемость (СК) (604_4)",45.0
Аккуратность (СК) (575_4),38.0
Технология механообработки (3506_35),34.0
Работа на станках с ЧПУ (3542_35),31.0
Нравственность (СК) (622_4),24.0
Коммуникабельность (СК) (617_4),23.0
Соблюдение правил охраны труда (ОПТ) (3790_36),7.0
Трудолюбие (СК) (597_4),5.0
