,0
"Ответственность , добросовестность (СК) (614_4)",994.0
"Личные установки и ценности, мировоззрение (2043_4)",683.0
Дисциплинированность (СК) (593_4),648.0
Внимательность (СК) (536_4),335.0
"Саморазвитие, обучаемость (СК) (604_4)",289.0
Аккуратность (СК) (575_4),241.0
Высокая работоспособность (СК) (586_4),158.0
Командность (СК) (1371_4),145.0
Наладка оборудования (4078_35),130.0
Контроль за работой и техническим состоянием оборудования (4119_35),129.0
Подготовка станков к работе (3512_35),95.0
Техническое обслуживание оборудования (4130_35),75.0
Выполнение ремонтных работ (ОПТ) (8285_36),71.0
Эксплуатация станочного оборудования (3579_35),66.0
Ремонт оборудования (4132_35),57.0
Нравственность (СК) (622_4),24.0
Чтение схем/чертежей (ОПТ) (3032_36),16.0
Работа на станках с ЧПУ (3542_35),12.0
Составление и корректировка управляющих программ (3667_35),3.0
