,0
"Ответственность , добросовестность (СК) (614_4)",1701.0
Дисциплинированность (СК) (593_4),994.0
"Личные установки и ценности, мировоззрение (2043_4)",981.0
Знание 1С (2742_8),943.0
Пользователь ПК (922_8),731.0
Знание компьютерных офисных программ (1027_8),577.0
Внимательность (СК) (536_4),542.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",439.0
(О) Анализ финансово-хозяйственной деятельности (1217_8),408.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),381.0
"Саморазвитие, обучаемость (СК) (604_4)",378.0
Компьютерные программы для ведения бухгалтерского учета (129_8),329.0
Государственные закупки (3244_8),207.0
Стрессоустойчивость (СК) (601_4),200.0
Формирование бюджета (3098_8),157.0
(О) Работать с программой 1С (847_8),124.0
"Многозадачность, интенсивность (СК) (627_4)",109.0
"Анализ себестоимости продукции, выполняемых работ (2855_8)",105.0
(О) Ведение управленческого учета (652_8),104.0
Бюджетирование (2871_8),85.0
Анализ экономической эффективности деятельности компаний (3070_8),71.0
"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",67.0
Составление управленческой отчетности (1587_8),46.0
Бизнес-план (3397_8),36.0
"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)",23.0
