,0
Знание 1С (2742_8),2375.0
"Ответственность , добросовестность (СК) (614_4)",1887.0
"Личные установки и ценности, мировоззрение (2043_4)",1400.0
(О) Анализ финансово-хозяйственной деятельности (1217_8),1284.0
Пользователь ПК (922_8),1122.0
Дисциплинированность (СК) (593_4),1064.0
Знание компьютерных офисных программ (1027_8),967.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),904.0
Компьютерные программы для ведения бухгалтерского учета (129_8),768.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",750.0
Формирование бюджета (3098_8),602.0
Внимательность (СК) (536_4),494.0
Бюджетирование (2871_8),469.0
(О) Ведение управленческого учета (652_8),397.0
"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",391.0
Государственные закупки (3244_8),352.0
"Анализ себестоимости продукции, выполняемых работ (2855_8)",322.0
(О) Работать с программой 1С (847_8),319.0
Стрессоустойчивость (СК) (601_4),314.0
Анализ экономической эффективности деятельности компаний (3070_8),277.0
"Саморазвитие, обучаемость (СК) (604_4)",276.0
"Многозадачность, интенсивность (СК) (627_4)",248.0
Составление управленческой отчетности (1587_8),218.0
"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)",133.0
Бизнес-план (3397_8),118.0
