,0
Знание 1С (2742_8),4115.0
"Личные установки и ценности, мировоззрение (2043_4)",2215.0
Пользователь ПК (922_8),2129.0
Знание компьютерных офисных программ (1027_8),2008.0
"Ответственность , добросовестность (СК) (614_4)",1897.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",1725.0
(О) Анализ финансово-хозяйственной деятельности (1217_8),1603.0
Компьютерные программы для ведения бухгалтерского учета (129_8),1533.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),1450.0
Внимательность (СК) (536_4),1065.0
Дисциплинированность (СК) (593_4),1054.0
Формирование бюджета (3098_8),1020.0
"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",890.0
(О) Ведение управленческого учета (652_8),873.0
Бюджетирование (2871_8),774.0
"Анализ себестоимости продукции, выполняемых работ (2855_8)",686.0
(О) Работать с программой 1С (847_8),600.0
"Многозадачность, интенсивность (СК) (627_4)",539.0
Стрессоустойчивость (СК) (601_4),533.0
Составление управленческой отчетности (1587_8),466.0
Государственные закупки (3244_8),440.0
"Саморазвитие, обучаемость (СК) (604_4)",423.0
Анализ экономической эффективности деятельности компаний (3070_8),342.0
Бизнес-план (3397_8),274.0
"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)",205.0
