,0
"Ответственность , добросовестность (СК) (614_4)",235.0
Работа на станках с ЧПУ (3542_35),206.0
"Личные установки и ценности, мировоззрение (2043_4)",195.0
Чтение схем/чертежей (ОПТ) (3032_36),172.0
Дисциплинированность (СК) (593_4),171.0
Подготовка станков к работе (3512_35),104.0
Составление и корректировка управляющих программ (3667_35),101.0
Эксплуатация станочного оборудования (3579_35),85.0
Внимательность (СК) (536_4),74.0
Аккуратность (СК) (575_4),73.0
Фрезерование (3469_35),70.0
Работа на фрезерном станке с ЧПУ (3645_35),45.0
"Саморазвитие, обучаемость (СК) (604_4)",45.0
Установка инструмента (3458_35),36.0
Коммуникабельность (СК) (617_4),35.0
Использование контрольно-измерительных инструментов (3479_35),34.0
Наладка оборудования (4078_35),24.0
Контроль качества изделий (3466_35),22.0
Высокая работоспособность (СК) (586_4),20.0
Знания устройства и принципа действия станков с ЧПУ (3752_35),18.0
Знать систему допусков и посадок (3462_35),15.0
Целеустремленность (СК) (588_4),13.0
Трудолюбие (СК) (597_4),12.0
Техническое обслуживание оборудования (4130_35),10.0
Штамповочные работы (3747_35),1.0
