,0
"Ответственность , добросовестность (СК) (614_4)",341.0
ЖКХа техническое обслуживание электротехнического оборудования (2792_29),210.0
"Личные установки и ценности, мировоззрение (2043_4)",207.0
Дисциплинированность (СК) (593_4),202.0
ЖКХа общие фразы (2155_29),162.0
Выполнение ремонтных работ (ОПТ) (8285_36),122.0
ЖКХа ремонт электрооборудования (2558_29),112.0
"ЖКХа монтаж, ремонт и обслуживание  электрических сетей и оборудования (2150_29)",62.0
ЖКХ общепрофессиональные знания по электрике (2153_29),62.0
Пунктуальность (СК) (612_4),56.0
Внимательность (СК) (536_4),54.0
ЖКХа монтаж электро оборудования (2503_29),54.0
Коммуникабельность (СК) (617_4),51.0
Аккуратность (СК) (575_4),50.0
Командность (СК) (1371_4),26.0
Высокая работоспособность (СК) (586_4),19.0
Трудолюбие (СК) (597_4),19.0
Нравственность (СК) (622_4),13.0
Склонность к здоровому образу жизни (СК) (1662_4),10.0
ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),5.0
