,0
"Ответственность , добросовестность (СК) (614_4)",1304.0
"Личные установки и ценности, мировоззрение (2043_4)",1108.0
Дисциплинированность (СК) (593_4),896.0
ЖКХа техническое обслуживание электротехнического оборудования (2792_29),778.0
Выполнение ремонтных работ (ОПТ) (8285_36),629.0
ЖКХа общие фразы (2155_29),626.0
ЖКХа ремонт электрооборудования (2558_29),479.0
ЖКХа монтаж электро оборудования (2503_29),331.0
Аккуратность (СК) (575_4),302.0
"ЖКХа монтаж, ремонт и обслуживание  электрических сетей и оборудования (2150_29)",266.0
Пунктуальность (СК) (612_4),254.0
ЖКХ общепрофессиональные знания по электрике (2153_29),235.0
Коммуникабельность (СК) (617_4),223.0
Внимательность (СК) (536_4),221.0
Высокая работоспособность (СК) (586_4),177.0
Командность (СК) (1371_4),168.0
Трудолюбие (СК) (597_4),77.0
Нравственность (СК) (622_4),75.0
ЖКХс Ремонт и обслуживание сантехнических и теплотехнических систем и  оборудования (6084_29),64.0
Склонность к здоровому образу жизни (СК) (1662_4),57.0
