,0
"Личные установки и ценности, мировоззрение (2043_4)",10086.0
Аккуратность (СК) (575_4),8604.0
Коммуникабельность (СК) (617_4),8194.0
"Ответственность , добросовестность (СК) (614_4)",7094.0
"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания (1469_9)",6229.0
Доброжелательность (СК) (1126_4),5126.0
Командность (СК) (1371_4),4836.0
"Саморазвитие, обучаемость (СК) (604_4)",3892.0
Обслуживание гостей в сфере питания (485_9),3648.0
Пунктуальность (СК) (612_4),3250.0
Вежливость (СК) (581_4),3041.0
Высокая работоспособность (СК) (586_4),2981.0
Дисциплинированность (СК) (593_4),2785.0
"Знание этикета, стандартов сервировки столов и обслуживания гостей (1457_9)",2671.0
"Соблюдение правил этикета и стандартов обслуживания, принятых в сфере питания (1458_9)",2644.0
Стрессоустойчивость (СК) (601_4),2298.0
"Прием и выполнение заказов по бару, приготовление, хранение, выкладка, отдача и продажа различных напитков и другой продукции бара (1461_9)",2075.0
Выполнение заказов в сфере питания (493_9),2061.0
"Выполнение стандартов обслуживания и правил этикета, создание атмосферы гостеприимства (1470_9)",2060.0
"Знание меню, барной и винной карты, ассортимента дополнительных услуг и сопутствующей продукции (699_9)",2055.0
Активность (СК) (576_4),2014.0
"Позитивность, оптимизм (СК) (607_4)",1898.0
Приготовление кофе и кофейных напитков (3503_9),1860.0
"Сервировка столов до, во время и после обслуживания гостей предприятия питания (487_9)",1815.0
Нравственность (СК) (622_4),1651.0
Работа на кассе предприятия питания (3013_9),1623.0
Прием и оформление заказа на продукцию или услуги предприятия питания (490_9),1575.0
"Консультирование  гостей по выбору блюд и напитков, рекомендация блюд и напитков (3447_9)",1292.0
"Уборка, мытье столов, посуды и столовых приборов (сфера питания) (2090_9)",735.0
