,0
"Ответственность , добросовестность (СК) (614_4)",7784.0
"Личные установки и ценности, мировоззрение (2043_4)",6211.0
Аккуратность (СК) (575_4),5048.0
Коммуникабельность (СК) (617_4),4820.0
Дисциплинированность (СК) (593_4),4409.0
"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания (1469_9)",3462.0
Командность (СК) (1371_4),3216.0
"Саморазвитие, обучаемость (СК) (604_4)",2817.0
Высокая работоспособность (СК) (586_4),2637.0
Доброжелательность (СК) (1126_4),2288.0
Обслуживание гостей в сфере питания (485_9),2253.0
Пунктуальность (СК) (612_4),2150.0
Прием и оформление заказа на продукцию или услуги предприятия питания (490_9),1959.0
Выполнение заказов в сфере питания (493_9),1719.0
Вежливость (СК) (581_4),1718.0
"Сервировка столов до, во время и после обслуживания гостей предприятия питания (487_9)",1706.0
"Выполнение стандартов обслуживания и правил этикета, создание атмосферы гостеприимства (1470_9)",1493.0
"Соблюдение правил этикета и стандартов обслуживания, принятых в сфере питания (1458_9)",1293.0
Стрессоустойчивость (СК) (601_4),1131.0
Активность (СК) (576_4),958.0
"Уборка, мытье столов, посуды и столовых приборов (сфера питания) (2090_9)",907.0
"Позитивность, оптимизм (СК) (607_4)",819.0
"Знание меню, барной и винной карты, ассортимента дополнительных услуг и сопутствующей продукции (699_9)",748.0
Нравственность (СК) (622_4),725.0
"Консультирование  гостей по выбору блюд и напитков, рекомендация блюд и напитков (3447_9)",717.0
"Прием и выполнение заказов по бару, приготовление, хранение, выкладка, отдача и продажа различных напитков и другой продукции бара (1461_9)",697.0
Приготовление кофе и кофейных напитков (3503_9),577.0
Работа на кассе предприятия питания (3013_9),570.0
"Знание этикета, стандартов сервировки столов и обслуживания гостей (1457_9)",443.0
