,0
"Личные установки и ценности, мировоззрение (2043_4)",457.0
Коммуникабельность (СК) (617_4),395.0
"Ответственность , добросовестность (СК) (614_4)",376.0
Аккуратность (СК) (575_4),325.0
Командность (СК) (1371_4),235.0
"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания (1469_9)",197.0
Дисциплинированность (СК) (593_4),188.0
Доброжелательность (СК) (1126_4),181.0
Вежливость (СК) (581_4),180.0
"Знание этикета, стандартов сервировки столов и обслуживания гостей (1457_9)",161.0
Стрессоустойчивость (СК) (601_4),160.0
Обслуживание гостей в сфере питания (485_9),157.0
Пунктуальность (СК) (612_4),154.0
"Знание меню, барной и винной карты, ассортимента дополнительных услуг и сопутствующей продукции (699_9)",152.0
Высокая работоспособность (СК) (586_4),140.0
"Соблюдение правил этикета и стандартов обслуживания, принятых в сфере питания (1458_9)",133.0
Прием и оформление заказа на продукцию или услуги предприятия питания (490_9),109.0
"Саморазвитие, обучаемость (СК) (604_4)",108.0
Выполнение заказов в сфере питания (493_9),103.0
"Прием и выполнение заказов по бару, приготовление, хранение, выкладка, отдача и продажа различных напитков и другой продукции бара (1461_9)",100.0
"Сервировка столов до, во время и после обслуживания гостей предприятия питания (487_9)",86.0
"Выполнение стандартов обслуживания и правил этикета, создание атмосферы гостеприимства (1470_9)",85.0
"Позитивность, оптимизм (СК) (607_4)",79.0
Нравственность (СК) (622_4),78.0
"Консультирование  гостей по выбору блюд и напитков, рекомендация блюд и напитков (3447_9)",78.0
Активность (СК) (576_4),72.0
Работа на кассе предприятия питания (3013_9),56.0
Приготовление кофе и кофейных напитков (3503_9),44.0
"Уборка, мытье столов, посуды и столовых приборов (сфера питания) (2090_9)",39.0
