,0
"Личные установки и ценности, мировоззрение (2043_4)",10180.0
Аккуратность (СК) (575_4),9258.0
"Ответственность , добросовестность (СК) (614_4)",8884.0
Коммуникабельность (СК) (617_4),7992.0
"Обеспечение и поддержание чистоты и порядка на столах, в торговом зале и других помещениях предприятия питания (1469_9)",7093.0
"Саморазвитие, обучаемость (СК) (604_4)",5232.0
Командность (СК) (1371_4),5030.0
Доброжелательность (СК) (1126_4),4438.0
Высокая работоспособность (СК) (586_4),4076.0
Обслуживание гостей в сфере питания (485_9),3603.0
Дисциплинированность (СК) (593_4),3583.0
Пунктуальность (СК) (612_4),3339.0
Вежливость (СК) (581_4),2800.0
"Выполнение стандартов обслуживания и правил этикета, создание атмосферы гостеприимства (1470_9)",2646.0
Прием и оформление заказа на продукцию или услуги предприятия питания (490_9),2550.0
Выполнение заказов в сфере питания (493_9),2460.0
Активность (СК) (576_4),2315.0
"Соблюдение правил этикета и стандартов обслуживания, принятых в сфере питания (1458_9)",2249.0
Стрессоустойчивость (СК) (601_4),2079.0
"Сервировка столов до, во время и после обслуживания гостей предприятия питания (487_9)",2044.0
"Прием и выполнение заказов по бару, приготовление, хранение, выкладка, отдача и продажа различных напитков и другой продукции бара (1461_9)",1963.0
Приготовление кофе и кофейных напитков (3503_9),1800.0
"Позитивность, оптимизм (СК) (607_4)",1701.0
Работа на кассе предприятия питания (3013_9),1672.0
Нравственность (СК) (622_4),1631.0
"Консультирование  гостей по выбору блюд и напитков, рекомендация блюд и напитков (3447_9)",1149.0
"Знание меню, барной и винной карты, ассортимента дополнительных услуг и сопутствующей продукции (699_9)",1130.0
"Знание этикета, стандартов сервировки столов и обслуживания гостей (1457_9)",997.0
"Уборка, мытье столов, посуды и столовых приборов (сфера питания) (2090_9)",916.0
