,0
Выполнение комплекса геодезических работ (1410_10),809.0
"Личные установки и ценности, мировоззрение (2043_4)",502.0
Ведение исполнительной документации в строительстве (2958_10),491.0
Работы в строительной геодезии (1402_10),284.0
Выполнение контрольно-исполнительной геодезической съемки (8417_10),256.0
"Ответственность , добросовестность (СК) (614_4)",210.0
Знание AutoCAD (3072_10),186.0
Выполнение разбивочных работ (1446_10),185.0
Составление и обновление топогеодезической документации (248_10),182.0
Чтение схем/чертежей (ОПТ) (3032_36),156.0
Уверенный пользователь AutoCad (6976_10),144.0
Дисциплинированность (СК) (593_4),135.0
Знание технологии работ в топогеодезии (1408_10),130.0
Использование тахеометра (1396_10),101.0
"Организаторские способности, лидерство (СК) (393_4)",96.0
Умение пользоваться геодезическими инструментами (4117_10),87.0
Знание базы нормативно-технического регулирования (8402_10),75.0
Вынос в натуру объектов (1445_10),71.0
Использование геодезического оборудования (1377_10),70.0
Знание тахеометра (1671_10),66.0
Использование нивелира (1398_10),65.0
Кропотливость (СК) (623_4),62.0
Составление топогеодезической документации (1440_10),61.0
Выполнение топографо-геодезической съемки (247_10),60.0
Коммуникабельность (СК) (617_4),58.0
Знания нормативных документов (4992_10),40.0
Стрессоустойчивость (СК) (601_4),36.0
Командность (СК) (1371_4),34.0
Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),33.0
Внимательность (СК) (536_4),30.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),28.0
Высокая работоспособность (СК) (586_4),23.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",13.0
