,0
Выполнение комплекса геодезических работ (1410_10),169.0
"Личные установки и ценности, мировоззрение (2043_4)",145.0
"Ответственность , добросовестность (СК) (614_4)",89.0
Ведение исполнительной документации в строительстве (2958_10),76.0
Знание AutoCAD (3072_10),60.0
Работы в строительной геодезии (1402_10),55.0
Составление и обновление топогеодезической документации (248_10),49.0
Выполнение контрольно-исполнительной геодезической съемки (8417_10),49.0
Дисциплинированность (СК) (593_4),42.0
Уверенный пользователь AutoCad (6976_10),40.0
Чтение схем/чертежей (ОПТ) (3032_36),38.0
Использование тахеометра (1396_10),37.0
Умение пользоваться геодезическими инструментами (4117_10),33.0
Выполнение разбивочных работ (1446_10),32.0
Вынос в натуру объектов (1445_10),31.0
Коммуникабельность (СК) (617_4),26.0
Знания нормативных документов (4992_10),26.0
Внимательность (СК) (536_4),26.0
Выполнение топографо-геодезической съемки (247_10),25.0
Знание тахеометра (1671_10),24.0
Командность (СК) (1371_4),22.0
Знание технологии работ в топогеодезии (1408_10),22.0
Использование геодезического оборудования (1377_10),22.0
Кропотливость (СК) (623_4),20.0
Составление топогеодезической документации (1440_10),20.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),18.0
Стрессоустойчивость (СК) (601_4),17.0
Знание базы нормативно-технического регулирования (8402_10),14.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",13.0
Использование нивелира (1398_10),10.0
"Организаторские способности, лидерство (СК) (393_4)",10.0
Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),10.0
Высокая работоспособность (СК) (586_4),5.0
