,0
Выполнение комплекса геодезических работ (1410_10),819.0
"Личные установки и ценности, мировоззрение (2043_4)",500.0
"Ответственность , добросовестность (СК) (614_4)",398.0
Ведение исполнительной документации в строительстве (2958_10),259.0
Выполнение контрольно-исполнительной геодезической съемки (8417_10),247.0
Составление и обновление топогеодезической документации (248_10),238.0
Дисциплинированность (СК) (593_4),226.0
Знание AutoCAD (3072_10),172.0
Работы в строительной геодезии (1402_10),144.0
Выполнение разбивочных работ (1446_10),139.0
Уверенный пользователь AutoCad (6976_10),117.0
Вынос в натуру объектов (1445_10),115.0
Умение пользоваться геодезическими инструментами (4117_10),113.0
Чтение схем/чертежей (ОПТ) (3032_36),109.0
Составление топогеодезической документации (1440_10),104.0
Коммуникабельность (СК) (617_4),102.0
Выполнение топографо-геодезической съемки (247_10),101.0
Использование геодезического оборудования (1377_10),89.0
Знания нормативных документов (4992_10),86.0
Использование тахеометра (1396_10),85.0
Внимательность (СК) (536_4),82.0
Знание базы нормативно-технического регулирования (8402_10),75.0
Знание технологии работ в топогеодезии (1408_10),73.0
Командность (СК) (1371_4),73.0
"Организаторские способности, лидерство (СК) (393_4)",72.0
Кропотливость (СК) (623_4),62.0
Знание тахеометра (1671_10),51.0
Стрессоустойчивость (СК) (601_4),46.0
Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),42.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),39.0
Использование нивелира (1398_10),38.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",30.0
Высокая работоспособность (СК) (586_4),19.0
