,0
Выполнение комплекса геодезических работ (1410_10),669.0
"Личные установки и ценности, мировоззрение (2043_4)",549.0
Ведение исполнительной документации в строительстве (2958_10),405.0
"Ответственность , добросовестность (СК) (614_4)",392.0
Дисциплинированность (СК) (593_4),251.0
Составление и обновление топогеодезической документации (248_10),249.0
Работы в строительной геодезии (1402_10),248.0
Выполнение контрольно-исполнительной геодезической съемки (8417_10),224.0
Чтение схем/чертежей (ОПТ) (3032_36),206.0
Знание AutoCAD (3072_10),185.0
Уверенный пользователь AutoCad (6976_10),165.0
Коммуникабельность (СК) (617_4),157.0
Составление топогеодезической документации (1440_10),139.0
Выполнение топографо-геодезической съемки (247_10),134.0
Внимательность (СК) (536_4),122.0
Выполнение разбивочных работ (1446_10),119.0
Знания нормативных документов (4992_10),117.0
Использование тахеометра (1396_10),116.0
Умение пользоваться геодезическими инструментами (4117_10),106.0
Знание базы нормативно-технического регулирования (8402_10),105.0
Использование геодезического оборудования (1377_10),99.0
Командность (СК) (1371_4),94.0
Знание технологии работ в топогеодезии (1408_10),89.0
Стрессоустойчивость (СК) (601_4),79.0
Вынос в натуру объектов (1445_10),78.0
Кропотливость (СК) (623_4),74.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",65.0
"Организаторские способности, лидерство (СК) (393_4)",64.0
Знание тахеометра (1671_10),64.0
Использование нивелира (1398_10),53.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),53.0
Высокая работоспособность (СК) (586_4),36.0
Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),20.0
