,0
Выполнение комплекса геодезических работ (1410_10),685.0
"Личные установки и ценности, мировоззрение (2043_4)",427.0
"Ответственность , добросовестность (СК) (614_4)",319.0
Ведение исполнительной документации в строительстве (2958_10),224.0
Выполнение контрольно-исполнительной геодезической съемки (8417_10),188.0
Работы в строительной геодезии (1402_10),162.0
Дисциплинированность (СК) (593_4),154.0
Составление и обновление топогеодезической документации (248_10),154.0
Знание AutoCAD (3072_10),135.0
Вынос в натуру объектов (1445_10),113.0
Выполнение топографо-геодезической съемки (247_10),101.0
Коммуникабельность (СК) (617_4),99.0
Выполнение разбивочных работ (1446_10),86.0
Уверенный пользователь AutoCad (6976_10),85.0
Использование тахеометра (1396_10),80.0
Умение пользоваться геодезическими инструментами (4117_10),70.0
Командность (СК) (1371_4),68.0
Знание технологии работ в топогеодезии (1408_10),68.0
Чтение схем/чертежей (ОПТ) (3032_36),67.0
Составление топогеодезической документации (1440_10),66.0
Знание базы нормативно-технического регулирования (8402_10),63.0
Знания нормативных документов (4992_10),61.0
Использование геодезического оборудования (1377_10),60.0
"Организаторские способности, лидерство (СК) (393_4)",55.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),46.0
Стрессоустойчивость (СК) (601_4),44.0
Использование нивелира (1398_10),41.0
Внимательность (СК) (536_4),40.0
Высокая работоспособность (СК) (586_4),40.0
Кропотливость (СК) (623_4),36.0
Знание тахеометра (1671_10),34.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",19.0
Организация и выполнение производственных заданий при производстве этапа строительных работ (2959_10),18.0
