,0
"Ответственность , добросовестность (СК) (614_4)",521.0
Дисциплинированность (СК) (593_4),314.0
Шлифовальные работы (3779_35),273.0
"Личные установки и ценности, мировоззрение (2043_4)",224.0
Доводочные операции (3452_35),173.0
Аккуратность (СК) (575_4),108.0
Высокая работоспособность (СК) (586_4),75.0
Внимательность (СК) (536_4),74.0
Шлифовальные работы по металлу (3784_35),60.0
Кропотливость (СК) (623_4),48.0
Чтение схем/чертежей (ОПТ) (3032_36),47.0
Работа на шлифовальных станках определенной группы (3780_35),44.0
"Подбор, установка и правка шлифовальных кругов (3793_35)",24.0
Установка деталей различными способами (3545_35),18.0
Использование контрольно-измерительных инструментов (3479_35),17.0
Механическая обработка металлов (3498_35),5.0
Наладка и настройка шлифовальных станков (3806_35),5.0
Обработка деталей и заготовок (3894_35),3.0
