,0
"Ответственность , добросовестность (СК) (614_4)",1901.0
"Личные установки и ценности, мировоззрение (2043_4)",1746.0
Дисциплинированность (СК) (593_4),1088.0
Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),1075.0
Аккуратность (СК) (575_4),900.0
Пунктуальность (СК) (612_4),679.0
Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),570.0
Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),559.0
Автослесарь - Конкретные умения – диагностика (2261_31),500.0
Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),416.0
Выполнение ремонтных работ (ОПТ) (8285_36),400.0
Внимательность (СК) (536_4),392.0
Высокая работоспособность (СК) (586_4),369.0
"Саморазвитие, обучаемость (СК) (604_4)",349.0
Командность (СК) (1371_4),322.0
Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),308.0
Нравственность (СК) (622_4),303.0
Коммуникабельность (СК) (617_4),287.0
Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31),238.0
"Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",223.0
"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",156.0
Трудолюбие (СК) (597_4),127.0
Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),113.0
Склонность к здоровому образу жизни (СК) (1662_4),44.0
