,0
"Ответственность , добросовестность (СК) (614_4)",1288.0
"Личные установки и ценности, мировоззрение (2043_4)",880.0
Дисциплинированность (СК) (593_4),832.0
Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),552.0
Пунктуальность (СК) (612_4),263.0
Аккуратность (СК) (575_4),258.0
Автослесарь - Конкретные умения – диагностика (2261_31),253.0
Выполнение ремонтных работ (ОПТ) (8285_36),226.0
Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),218.0
Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),217.0
Коммуникабельность (СК) (617_4),182.0
Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),178.0
"Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",174.0
"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",163.0
"Саморазвитие, обучаемость (СК) (604_4)",156.0
Командность (СК) (1371_4),154.0
Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),152.0
Высокая работоспособность (СК) (586_4),139.0
Внимательность (СК) (536_4),121.0
Нравственность (СК) (622_4),97.0
Склонность к здоровому образу жизни (СК) (1662_4),87.0
Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31),83.0
Трудолюбие (СК) (597_4),61.0
Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),43.0
