,0
"Ответственность , добросовестность (СК) (614_4)",4253.0
"Личные установки и ценности, мировоззрение (2043_4)",4222.0
Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),2705.0
Дисциплинированность (СК) (593_4),2496.0
Аккуратность (СК) (575_4),1743.0
Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),1418.0
Автослесарь - Конкретные умения – диагностика (2261_31),1346.0
Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),1341.0
Пунктуальность (СК) (612_4),1023.0
"Саморазвитие, обучаемость (СК) (604_4)",977.0
Внимательность (СК) (536_4),928.0
Высокая работоспособность (СК) (586_4),851.0
Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),778.0
Выполнение ремонтных работ (ОПТ) (8285_36),727.0
Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),708.0
Коммуникабельность (СК) (617_4),705.0
Командность (СК) (1371_4),614.0
"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",560.0
"Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",550.0
Нравственность (СК) (622_4),464.0
Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31),331.0
Трудолюбие (СК) (597_4),303.0
Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),131.0
Склонность к здоровому образу жизни (СК) (1662_4),114.0
