,0
"Ответственность , добросовестность (СК) (614_4)",818.0
Дисциплинированность (СК) (593_4),531.0
"Личные установки и ценности, мировоззрение (2043_4)",472.0
Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),207.0
Пунктуальность (СК) (612_4),171.0
"Саморазвитие, обучаемость (СК) (604_4)",162.0
Аккуратность (СК) (575_4),158.0
Коммуникабельность (СК) (617_4),137.0
Внимательность (СК) (536_4),120.0
Командность (СК) (1371_4),113.0
Высокая работоспособность (СК) (586_4),109.0
Автослесарь - Конкретные умения – диагностика (2261_31),107.0
Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),104.0
Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),81.0
Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),79.0
Выполнение ремонтных работ (ОПТ) (8285_36),72.0
Склонность к здоровому образу жизни (СК) (1662_4),61.0
Трудолюбие (СК) (597_4),60.0
"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",52.0
"Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",50.0
Нравственность (СК) (622_4),47.0
Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),35.0
Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31),26.0
Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),17.0
