,0
"Ответственность , добросовестность (СК) (614_4)",3823.0
"Личные установки и ценности, мировоззрение (2043_4)",3226.0
Дисциплинированность (СК) (593_4),2448.0
Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),2015.0
Автослесарь - Конкретные умения – диагностика (2261_31),980.0
Аккуратность (СК) (575_4),967.0
Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),906.0
Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),870.0
Пунктуальность (СК) (612_4),762.0
"Саморазвитие, обучаемость (СК) (604_4)",688.0
Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),684.0
Выполнение ремонтных работ (ОПТ) (8285_36),637.0
Высокая работоспособность (СК) (586_4),589.0
Командность (СК) (1371_4),583.0
"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",566.0
Коммуникабельность (СК) (617_4),512.0
Внимательность (СК) (536_4),488.0
"Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",440.0
Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),370.0
Нравственность (СК) (622_4),341.0
Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31),217.0
Склонность к здоровому образу жизни (СК) (1662_4),203.0
Трудолюбие (СК) (597_4),183.0
Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),126.0
