,0
"Личные установки и ценности, мировоззрение (2043_4)",40.0
Соблюдение правил охраны труда (ОПТ) (3790_36),15.0
Вождение трамвая (1900_28),15.0
"Осуществление пассажирских перевозок (автобус, троллейбус, трамвай) (1853_28)",13.0
Пунктуальность (СК) (612_4),6.0
Коммуникабельность (СК) (617_4),3.0
Навыки по техническому обслуживанию транспортных средств соответствующей категории (без привязки) (1851_28),3.0
Знание правил дорожного движения (1856_28),2.0
Склонность к здоровому образу жизни (СК) (1662_4),2.0
Внимательность (СК) (536_4),2.0
"Оформление путевой документации (водители автобуса, троллейбуса, трамвая) (1862_28)",0.0
Соблюдение графика движения автобуса по маршруту (1866_28),0.0
