,0
"Ответственность , добросовестность (СК) (614_4)",391.0
Дисциплинированность (СК) (593_4),273.0
"Личные установки и ценности, мировоззрение (2043_4)",210.0
Разработка технологической документации (6036_35),130.0
Разработка и внедрение технологий и материалов (6364_35),89.0
"Саморазвитие, обучаемость (СК) (604_4)",87.0
Коммуникабельность (СК) (617_4),85.0
Разработка рабочей конструкторской документации (5537_35),79.0
Внимательность (СК) (536_4),65.0
Знание компьютерных программ (3753_35),63.0
Пунктуальность (СК) (612_4),60.0
"Организаторские способности, лидерство (СК) (393_4)",48.0
Контроль технологического процесса (4609_35),32.0
Разработка норм времени (6078_35),32.0
Разработка норм расхода материальных средств (6399_35),31.0
Чтение схем/чертежей (ОПТ) (3032_36),25.0
Конструкторское сопровождение опытного и серийного производства (5518_35),24.0
Знание нормативной и методической документации (4566_35),20.0
Составление и корректировка управляющих программ (3667_35),18.0
Английский язык (ЯС) (1918_32),14.0
Разработка проектной документации (5541_35),5.0
Навыки руководящей работы (6700_35),3.0
Соблюдение пожарной безопасности (ОПТ) (3792_36).1,0.0
"Решимость , решительность (СК) (608_4).1",0.0
