,0
"Личные установки и ценности, мировоззрение (2043_4)",180.0
"Организаторские способности, лидерство (СК) (393_4)",155.0
"Ответственность , добросовестность (СК) (614_4)",137.0
Коммуникабельность (СК) (617_4),131.0
Дисциплинированность (СК) (593_4),75.0
Владение ПК и оргтехникой (2686_33),65.0
"Саморазвитие, обучаемость (СК) (604_4)",64.0
"Обеспечение выполнения планов, достижения показателей, роста KPI-показателей (2204_33)",58.0
Целеустремленность (СК) (588_4),58.0
"Ведение расчетно-кассовых операций и кассовой документации, работа с кассой (2057_33)",55.0
"Организация и обеспечение эффективного обслуживания покупателей: координация процессов обслуживания покупателей, контроль и повышение качества (2195_33)",53.0
"Управление товародвижением (организация, осуществление, контроль) в части приемки, обмена и возврата товара (2193_33)",50.0
Внимательность (СК) (536_4),48.0
Проведение инвентаризации и переоценок (2201_33),39.0
Доброжелательность (СК) (1126_4),36.0
Ведение отчетности и разработка регламентов (2239_33),34.0
Грамотность (СК) (1368_4),32.0
Прием посетителей (1971_33),12.0
