,0
"Организаторские способности, лидерство (СК) (393_4)",5500.0
"Управление товародвижением (организация, осуществление, контроль) в части приемки, обмена и возврата товара (2193_33)",4567.0
Ведение отчетности и разработка регламентов (2239_33),4062.0
"Ответственность , добросовестность (СК) (614_4)",3847.0
"Личные установки и ценности, мировоззрение (2043_4)",3732.0
Внимательность (СК) (536_4),2599.0
Дисциплинированность (СК) (593_4),2411.0
Владение ПК и оргтехникой (2686_33),2389.0
"Саморазвитие, обучаемость (СК) (604_4)",1223.0
Коммуникабельность (СК) (617_4),971.0
"Ведение расчетно-кассовых операций и кассовой документации, работа с кассой (2057_33)",886.0
"Организация и обеспечение эффективного обслуживания покупателей: координация процессов обслуживания покупателей, контроль и повышение качества (2195_33)",861.0
Целеустремленность (СК) (588_4),672.0
"Обеспечение выполнения планов, достижения показателей, роста KPI-показателей (2204_33)",605.0
Проведение инвентаризации и переоценок (2201_33),519.0
Грамотность (СК) (1368_4),330.0
Доброжелательность (СК) (1126_4),209.0
Прием посетителей (1971_33),92.0
