,0
Административные функции (61_3),141.0
"Личные установки и ценности, мировоззрение (2043_4)",108.0
Средства контроля (2726_3),66.0
Выполнение УЗК (2752_3),65.0
"Знание НТД, НД, ПТД (2712_3)",62.0
Выполнение НК (2727_3),58.0
Выполнение РК (2751_3),56.0
"Контроль  сварки/резки, измерение (71_3)",46.0
Выполнение МК (2782_3),38.0
Исполнительная документация по НК (2730_3),36.0
Выполнение ВИК (2762_3),32.0
"Организаторские способности, лидерство (СК) (393_4)",30.0
Разрешительная и исполнительная документация (2690_3),27.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),24.0
Дисциплинированность (СК) (593_4),14.0
"Чтение чертежей, документации (68_3)",5.0
Обеспечение качества выпускаемой продукции (2711_3),3.0
Пунктуальность (СК) (612_4),2.0
