,0
Административные функции (61_3),248.0
"Личные установки и ценности, мировоззрение (2043_4)",176.0
Исполнительная документация по НК (2730_3),98.0
Выполнение РК (2751_3),97.0
Выполнение НК (2727_3),90.0
"Контроль  сварки/резки, измерение (71_3)",84.0
Средства контроля (2726_3),60.0
Выполнение ВИК (2762_3),54.0
Составление/формирование/подготовка отчетности (ОПТ) (3911_36),52.0
Обеспечение качества выпускаемой продукции (2711_3),34.0
Выполнение УЗК (2752_3),33.0
"Знание НТД, НД, ПТД (2712_3)",31.0
Разрешительная и исполнительная документация (2690_3),31.0
Выполнение МК (2782_3),18.0
"Организаторские способности, лидерство (СК) (393_4)",16.0
Дисциплинированность (СК) (593_4),13.0
Пунктуальность (СК) (612_4),6.0
"Чтение чертежей, документации (68_3)",3.0
