,0
"Личные установки и ценности, мировоззрение (2043_4)",7586.0
"Ответственность , добросовестность (СК) (614_4)",5934.0
Выполнение поручений руководителя (ОПТ) (3036_36),5441.0
Грамотность (СК) (1368_4),4888.0
Внимательность (СК) (536_4),4285.0
"Знание ПК, различных операционных систем, офисных программ (2286_33)",3465.0
Ведение делопроизводства (2047_33),3070.0
Пунктуальность (СК) (612_4),2811.0
"Организация командировок сотрудников, руководителя и сопровождающих его лиц. Travel-поддержка (2252_33)",2582.0
Аккуратность (СК) (575_4),2543.0
"Организаторские способности, лидерство (СК) (393_4)",1357.0
"Встречи и переговоры: планирование, организация, координация, сопровождение, участие в проведении встреч и переговоров (3079_33)",1076.0
Английский язык (ЯС) (1918_32),1009.0
