,0
Фрезерование (3469_35),667.0
"Ответственность , добросовестность (СК) (614_4)",380.0
"Личные установки и ценности, мировоззрение (2043_4)",329.0
Чтение схем/чертежей (ОПТ) (3032_36),296.0
Дисциплинированность (СК) (593_4),270.0
Кропотливость (СК) (623_4),95.0
Использование контрольно-измерительных инструментов (3479_35),62.0
Фрезерование сложных деталей (3635_35),59.0
Аккуратность (СК) (575_4),59.0
Коммуникабельность (СК) (617_4),56.0
Установка деталей различными способами (3545_35),54.0
Внимательность (СК) (536_4),54.0
Подготовка станков к работе (3512_35),53.0
Пунктуальность (СК) (612_4),49.0
Командность (СК) (1371_4),43.0
"Саморазвитие, обучаемость (СК) (604_4)",32.0
Механическая обработка металлов (3498_35),30.0
Высокая работоспособность (СК) (586_4),24.0
Работать на фрезерных станках определенной группы (3638_35),23.0
"Виды, устройство и назначение контрольно-измерительных инструментов и приборов (3482_35)",10.0
Фрезерование цветных металлов и их сплавов (3658_35),10.0
Работать на фрезерных станках определенной марки (3636_35),6.0
