,0
"Ответственность , добросовестность (СК) (614_4)",2176.0
Разработка проектной документации (СПК в строительстве) (6933_10),1900.0
Разработка рабочей документации (6972_10),1706.0
Дисциплинированность (СК) (593_4),1106.0
Знание AutoCAD (3072_10),1008.0
Подбор оборудования (7184_10),856.0
Выполнение расчетов (6973_10),826.0
Проектирования объектов (6977_10),708.0
Оформление КС (5667_10),704.0
"Саморазвитие, обучаемость (СК) (604_4)",690.0
"Восприятие, мышление, внимание, память (УСК) (1330_4)",682.0
Внимательность (СК) (536_4),674.0
Уверенный пользователь AutoCad (6976_10),644.0
"Организаторские способности, лидерство (СК) (393_4)",614.0
Самостоятельность (СК) (603_4),588.0
Прохождения экспертизы (6978_10),581.0
Надзор за строительством (6981_10),402.0
Пунктуальность (СК) (612_4),383.0
Инициативность (СК) (610_4),314.0
Подготовка технических заданий (6983_10),306.0
Английский язык (ЯС) (1918_32),260.0
Выезды на объекты (6986_10),255.0
Составление графиков (6998_10),252.0
Сопровождение проектной документации (6993_10),229.0
Аккуратность (СК) (575_4),223.0
Высокая работоспособность (СК) (586_4),216.0
Кропотливость (СК) (623_4),190.0
Проектирование систем отопления (6991_10),176.0
Согласование технических решений (7001_10),174.0
Контроль выполнения работ (7013_10),172.0
Выполнение комплекса геодезических работ (1410_10),164.0
Защита проекта в вышестоящих организациях (7007_10),155.0
Подготовка данных для заключения договоров (7017_10),130.0
Знание компьютерных офисных программ (строительство) (4252_10),125.0
Анализ проектной документации (7025_10),112.0
Трудолюбие (СК) (597_4),101.0
Участие в подготовке заданий на разработку проектных решений (6980_10),100.0
